image_name,age,filepath,gender_0,gender_1,race_0,race_1,race_2,race_3,race_4,eye_distance,mouth_width,face_width,face_height,face_aspect_ratio,eye_to_face_ratio,mouth_to_face_ratio
30_1_0_20170103180858952.jpg.chip.jpg,30,/Users/cipherxishant/Downloads/archive/UTKFace/30_1_0_20170103180858952.jpg.chip.jpg,0,1,1,0,0,0,0,76.7271499633789,67.0865707397461,164.96337890625,197.55288696289065,1.1975560168124437,0.46511626078527135,0.4066755372286108
35_0_0_20170117171336427.jpg.chip.jpg,35,/Users/cipherxishant/Downloads/archive/UTKFace/35_0_0_20170117171336427.jpg.chip.jpg,1,0,1,0,0,0,0,75.53328704833984,57.84540557861328,163.5562744140625,204.64434814453125,1.2512167379555816,0.46181833939991923,0.35367280029973436
21_1_1_20170117132654031.jpg.chip.jpg,21,/Users/cipherxishant/Downloads/archive/UTKFace/21_1_1_20170117132654031.jpg.chip.jpg,0,1,0,1,0,0,0,84.99608612060547,77.6306381225586,171.0469512939453,189.7864227294922,1.1095574711725962,0.4969166973022462,0.4538557251988071
26_0_2_20170116180757529.jpg.chip.jpg,26,/Users/cipherxishant/Downloads/archive/UTKFace/26_0_2_20170116180757529.jpg.chip.jpg,1,0,0,0,1,0,0,77.19265747070312,68.40555572509766,164.093505859375,195.36285400390625,1.1905581088097934,0.4704187229496806,0.41686936583413553
21_1_2_20170116220123101.jpg.chip.jpg,21,/Users/cipherxishant/Downloads/archive/UTKFace/21_1_2_20170116220123101.jpg.chip.jpg,0,1,0,0,1,0,0,77.38117980957031,70.2567367553711,160.18321228027344,200.2312469482422,1.2500139315342016,0.4830792110360232,0.4386023713424007
21_0_4_20161223214833090.jpg.chip.jpg,21,/Users/cipherxishant/Downloads/archive/UTKFace/21_0_4_20161223214833090.jpg.chip.jpg,1,0,0,0,0,0,1,80.41648864746094,64.33426666259766,177.9152069091797,193.461669921875,1.0873813053014143,0.45199334022364435,0.36160071856835907
40_1_2_20170117121945324.jpg.chip.jpg,40,/Users/cipherxishant/Downloads/archive/UTKFace/40_1_2_20170117121945324.jpg.chip.jpg,0,1,0,0,1,0,0,78.349365234375,71.11788940429688,171.7388916015625,190.5378875732422,1.109462660416452,0.4562121282123272,0.41410474203648484
83_0_0_20170111211106903.jpg.chip.jpg,83,/Users/cipherxishant/Downloads/archive/UTKFace/83_0_0_20170111211106903.jpg.chip.jpg,1,0,1,0,0,0,0,75.6088638305664,63.46299362182617,163.28187561035156,203.56137084960935,1.246686872555157,0.46305729615083524,0.388671390407539
24_1_1_20170112204751139.jpg.chip.jpg,24,/Users/cipherxishant/Downloads/archive/UTKFace/24_1_1_20170112204751139.jpg.chip.jpg,0,1,0,1,0,0,0,53.47203826904297,42.790794372558594,138.3758544921875,188.5821075439453,1.3628252431466819,0.3864260745870366,0.3092359901197539
73_0_0_20170116221650300.jpg.chip.jpg,73,/Users/cipherxishant/Downloads/archive/UTKFace/73_0_0_20170116221650300.jpg.chip.jpg,1,0,1,0,0,0,0,79.39258575439453,67.2439956665039,172.73768615722656,205.54737854003903,1.1899393995178849,0.45961357663510133,0.389283874077705
29_1_1_20170116010429516.jpg.chip.jpg,29,/Users/cipherxishant/Downloads/archive/UTKFace/29_1_1_20170116010429516.jpg.chip.jpg,0,1,0,1,0,0,0,80.63569641113281,75.78160858154297,167.54229736328125,201.4441680908203,1.2023481309560282,0.48128560775486307,0.4523132950554333
53_1_0_20170110160643313.jpg.chip.jpg,53,/Users/cipherxishant/Downloads/archive/UTKFace/53_1_0_20170110160643313.jpg.chip.jpg,0,1,1,0,0,0,0,74.27442932128906,59.8787956237793,158.9793701171875,189.21156311035156,1.190164251945892,0.4671953931289299,0.37664506771942297
26_0_1_20170114031743417.jpg.chip.jpg,26,/Users/cipherxishant/Downloads/archive/UTKFace/26_0_1_20170114031743417.jpg.chip.jpg,1,0,0,1,0,0,0,74.44175720214844,63.216670989990234,158.64720153808594,200.6394195556641,1.2646893081659383,0.46922830330718085,0.39847328145157357
81_1_0_20170120230532540.jpg.chip.jpg,81,/Users/cipherxishant/Downloads/archive/UTKFace/81_1_0_20170120230532540.jpg.chip.jpg,0,1,1,0,0,0,0,80.84685516357422,70.32115173339844,166.16578674316406,193.89320373535156,1.1668659808715298,0.48654332969599834,0.4231987409182558
26_0_0_20170116180418155.jpg.chip.jpg,26,/Users/cipherxishant/Downloads/archive/UTKFace/26_0_0_20170116180418155.jpg.chip.jpg,1,0,1,0,0,0,0,75.7605209350586,64.28106689453125,164.4772491455078,194.16452026367188,1.18049469621115,0.4606139835670261,0.3908204157625705
26_1_4_20170103235605244.jpg.chip.jpg,26,/Users/cipherxishant/Downloads/archive/UTKFace/26_1_4_20170103235605244.jpg.chip.jpg,0,1,0,0,0,0,1,89.59539794921875,77.91291046142578,193.1099853515625,209.3988342285156,1.084350111918339,0.4639604616307523,0.4034639136841267
18_0_2_20161219205328564.jpg.chip.jpg,18,/Users/cipherxishant/Downloads/archive/UTKFace/18_0_2_20161219205328564.jpg.chip.jpg,1,0,0,0,1,0,0,80.48297882080078,60.659549713134766,181.57472229003903,194.6994171142578,1.0722826099287874,0.4432499072874307,0.3340748588134422
47_0_3_20170119205212904.jpg.chip.jpg,47,/Users/cipherxishant/Downloads/archive/UTKFace/47_0_3_20170119205212904.jpg.chip.jpg,1,0,0,0,0,1,0,77.07441711425781,66.91055297851562,171.2728271484375,186.47938537597656,1.0887855854353357,0.45000960396046663,0.39066648278378724
34_0_0_20170116232927836.jpg.chip.jpg,34,/Users/cipherxishant/Downloads/archive/UTKFace/34_0_0_20170116232927836.jpg.chip.jpg,1,0,1,0,0,0,0,87.49210357666016,76.40953063964844,171.8516082763672,202.80465698242188,1.1801149783613127,0.5091142553403264,0.44462505417329967
30_1_1_20170114031144413.jpg.chip.jpg,30,/Users/cipherxishant/Downloads/archive/UTKFace/30_1_1_20170114031144413.jpg.chip.jpg,0,1,0,1,0,0,0,84.5484619140625,73.2213363647461,166.16131591796875,198.84507751464844,1.1966989814453273,0.508833608153433,0.44066415796137726
1_0_0_20170110213043946.jpg.chip.jpg,1,/Users/cipherxishant/Downloads/archive/UTKFace/1_0_0_20170110213043946.jpg.chip.jpg,1,0,1,0,0,0,0,83.63845825195312,67.10073852539062,193.89463806152344,190.19635009765625,0.9809263010011978,0.4313603464651475,0.34606804600805585
28_1_3_20170119195103018.jpg.chip.jpg,28,/Users/cipherxishant/Downloads/archive/UTKFace/28_1_3_20170119195103018.jpg.chip.jpg,0,1,0,0,0,1,0,84.98560333251953,75.21318817138672,187.0657958984375,191.8876953125,1.025776488913454,0.4543086186566156,0.40206809486551864
13_1_0_20170109205106776.jpg.chip.jpg,13,/Users/cipherxishant/Downloads/archive/UTKFace/13_1_0_20170109205106776.jpg.chip.jpg,0,1,1,0,0,0,0,78.43988037109375,66.53809356689453,163.05728149414062,189.1426544189453,1.1599767436680959,0.48105720672101626,0.4080657604320819
16_1_4_20170103201700919.jpg.chip.jpg,16,/Users/cipherxishant/Downloads/archive/UTKFace/16_1_4_20170103201700919.jpg.chip.jpg,0,1,0,0,0,0,1,83.09580993652344,75.34758758544922,169.44784545898438,201.9123382568359,1.1915898824792654,0.4903916583385367,0.44466536226149567
31_1_4_20170117203041312.jpg.chip.jpg,31,/Users/cipherxishant/Downloads/archive/UTKFace/31_1_4_20170117203041312.jpg.chip.jpg,0,1,0,0,0,0,1,72.92843627929688,63.47416687011719,149.8459014892578,200.84410095214844,1.3403376332354782,0.4866895627740942,0.42359628284306156
26_0_0_20170113210319790.jpg.chip.jpg,26,/Users/cipherxishant/Downloads/archive/UTKFace/26_0_0_20170113210319790.jpg.chip.jpg,1,0,1,0,0,0,0,77.44200897216797,58.45912170410156,160.92095947265625,182.5582733154297,1.1344592644344136,0.48124252568433723,0.36327848091183523
22_1_2_20170116172707989.jpg.chip.jpg,22,/Users/cipherxishant/Downloads/archive/UTKFace/22_1_2_20170116172707989.jpg.chip.jpg,0,1,0,0,1,0,0,74.4358139038086,62.71793746948242,162.27572631835938,191.20518493652344,1.178273481034428,0.4586996194229152,0.38648995073015247
36_1_0_20170117135859295.jpg.chip.jpg,36,/Users/cipherxishant/Downloads/archive/UTKFace/36_1_0_20170117135859295.jpg.chip.jpg,0,1,1,0,0,0,0,86.66228485107422,72.54854583740234,182.0054626464844,201.7344512939453,1.1083977830147946,0.47615210879357733,0.39860641973321387
30_0_1_20170116213438554.jpg.chip.jpg,30,/Users/cipherxishant/Downloads/archive/UTKFace/30_0_1_20170116213438554.jpg.chip.jpg,1,0,0,1,0,0,0,75.50527954101562,69.91434478759766,155.76817321777344,201.56643676757812,1.294015539912482,0.48472854230276313,0.4488358779803697
26_1_3_20170117174443279.jpg.chip.jpg,26,/Users/cipherxishant/Downloads/archive/UTKFace/26_1_3_20170117174443279.jpg.chip.jpg,0,1,0,0,0,1,0,84.2821273803711,73.74180603027344,183.3970489501953,194.7895965576172,1.0621195797458862,0.4595609791041915,0.40208829123689616
14_0_1_20170113145153262.jpg.chip.jpg,14,/Users/cipherxishant/Downloads/archive/UTKFace/14_0_1_20170113145153262.jpg.chip.jpg,1,0,0,1,0,0,0,76.55912017822266,65.4495620727539,158.6125030517578,179.30099487304688,1.130434180302533,0.48268023456662923,0.41263810111739213
14_1_1_20170116235127595.jpg.chip.jpg,14,/Users/cipherxishant/Downloads/archive/UTKFace/14_1_1_20170116235127595.jpg.chip.jpg,0,1,0,1,0,0,0,81.34778594970703,65.5439682006836,185.97267150878903,197.7634124755859,1.0634003957201832,0.43741795657252014,0.35243870870342364
28_1_0_20170105164921188.jpg.chip.jpg,28,/Users/cipherxishant/Downloads/archive/UTKFace/28_1_0_20170105164921188.jpg.chip.jpg,0,1,1,0,0,0,0,77.83660125732422,64.4037857055664,159.7469024658203,193.39157104492188,1.2106123377653613,0.4872495181806624,0.4031614053946764
56_1_0_20170120222048719.jpg.chip.jpg,56,/Users/cipherxishant/Downloads/archive/UTKFace/56_1_0_20170120222048719.jpg.chip.jpg,0,1,1,0,0,0,0,78.98674774169922,66.27708435058594,161.68414306640625,190.14010620117188,1.1759972412574702,0.48852501082470473,0.40991703387613515
26_0_2_20170116184500032.jpg.chip.jpg,26,/Users/cipherxishant/Downloads/archive/UTKFace/26_0_2_20170116184500032.jpg.chip.jpg,1,0,0,0,1,0,0,72.73516845703125,62.72303009033203,159.84458923339844,196.26890563964844,1.2278733148299736,0.455036787956747,0.39240008305033375
32_0_2_20170117134716913.jpg.chip.jpg,32,/Users/cipherxishant/Downloads/archive/UTKFace/32_0_2_20170117134716913.jpg.chip.jpg,1,0,0,0,1,0,0,82.64482116699219,70.57135772705078,183.7188415527344,192.2589569091797,1.0464847006668825,0.449844014193122,0.3841269470817672
26_0_4_20170117195705718.jpg.chip.jpg,26,/Users/cipherxishant/Downloads/archive/UTKFace/26_0_4_20170117195705718.jpg.chip.jpg,1,0,0,0,0,0,1,70.81761932373047,60.86808395385742,161.80325317382812,197.3887176513672,1.2199304635692891,0.43767735156505067,0.3761857858844516
2_1_3_20161220221639986.jpg.chip.jpg,2,/Users/cipherxishant/Downloads/archive/UTKFace/2_1_3_20161220221639986.jpg.chip.jpg,0,1,0,0,0,1,0,86.11622619628906,70.41341400146484,187.2108917236328,197.13914489746097,1.0530324549091117,0.4599958122277245,0.3761181486460283
27_0_3_20170119193214716.jpg.chip.jpg,27,/Users/cipherxishant/Downloads/archive/UTKFace/27_0_3_20170119193214716.jpg.chip.jpg,1,0,0,0,0,1,0,81.59319305419922,74.0633316040039,173.13525390625,198.22120666503903,1.1448922284329954,0.4712685095225069,0.42777730088470617
30_1_4_20170117203009657.jpg.chip.jpg,30,/Users/cipherxishant/Downloads/archive/UTKFace/30_1_4_20170117203009657.jpg.chip.jpg,0,1,0,0,0,0,1,66.99873352050781,54.78840255737305,153.8972625732422,182.2713623046875,1.184370399167702,0.43534714263434043,0.3560063489192887
32_0_0_20170116030520611.jpg.chip.jpg,32,/Users/cipherxishant/Downloads/archive/UTKFace/32_0_0_20170116030520611.jpg.chip.jpg,1,0,1,0,0,0,0,75.58097839355469,59.45629119873047,158.9871826171875,201.3424835205078,1.2664070160001781,0.47539038776188686,0.3739690849286292
28_0_3_20170119194818890.jpg.chip.jpg,28,/Users/cipherxishant/Downloads/archive/UTKFace/28_0_3_20170119194818890.jpg.chip.jpg,1,0,0,0,0,1,0,78.3502426147461,61.99517822265625,174.12667846679688,186.88233947753903,1.073255064204159,0.44996116221033994,0.35603492106166673
18_0_4_20170103234736836.jpg.chip.jpg,18,/Users/cipherxishant/Downloads/archive/UTKFace/18_0_4_20170103234736836.jpg.chip.jpg,1,0,0,0,0,0,1,81.86708068847656,69.6451416015625,164.0347900390625,195.73953247070312,1.1932805987320776,0.49908364359158874,0.4245754305228636
8_1_3_20170104222709156.jpg.chip.jpg,8,/Users/cipherxishant/Downloads/archive/UTKFace/8_1_3_20170104222709156.jpg.chip.jpg,0,1,0,0,0,1,0,76.3146743774414,63.186798095703125,167.06161499023438,182.2260284423828,1.0907713806851136,0.4568055587269547,0.3782245137483959
29_1_4_20170103224739152.jpg.chip.jpg,29,/Users/cipherxishant/Downloads/archive/UTKFace/29_1_4_20170103224739152.jpg.chip.jpg,0,1,0,0,0,0,1,80.27670288085938,67.82489013671875,175.48208618164062,192.0914001464844,1.0946496267866999,0.4574638051531104,0.386506062314039
26_1_4_20170103213051380.jpg.chip.jpg,26,/Users/cipherxishant/Downloads/archive/UTKFace/26_1_4_20170103213051380.jpg.chip.jpg,0,1,0,0,0,0,1,68.4335708618164,52.485801696777344,147.36920166015625,188.3310546875,1.2779539589405164,0.4643681996705732,0.35615176784232905
60_0_1_20170113152726713.jpg.chip.jpg,60,/Users/cipherxishant/Downloads/archive/UTKFace/60_0_1_20170113152726713.jpg.chip.jpg,1,0,0,1,0,0,0,82.89839935302734,74.35192108154297,165.3859100341797,188.0746154785156,1.137186447380233,0.5012422118419583,0.4495662361211843
2_0_2_20161219161037494.jpg.chip.jpg,2,/Users/cipherxishant/Downloads/archive/UTKFace/2_0_2_20161219161037494.jpg.chip.jpg,1,0,0,0,1,0,0,83.21688079833984,65.77651977539062,187.70457458496097,196.1117706298828,1.0447895106632923,0.44333965212272053,0.3504257683694231
5_1_2_20161219194328354.jpg.chip.jpg,5,/Users/cipherxishant/Downloads/archive/UTKFace/5_1_2_20161219194328354.jpg.chip.jpg,0,1,0,0,1,0,0,77.599365234375,61.51765441894531,178.82374572753906,200.5267333984375,1.1213652447699296,0.4339432938207636,0.34401278291461
26_0_1_20170116182254548.jpg.chip.jpg,26,/Users/cipherxishant/Downloads/archive/UTKFace/26_0_1_20170116182254548.jpg.chip.jpg,1,0,0,1,0,0,0,79.28302764892578,66.43202209472656,165.04263305664062,194.9412384033203,1.1811568610664303,0.48037907648817507,0.4025143132073511
16_0_0_20170110231553413.jpg.chip.jpg,16,/Users/cipherxishant/Downloads/archive/UTKFace/16_0_0_20170110231553413.jpg.chip.jpg,1,0,1,0,0,0,0,65.91595458984375,54.48399353027344,150.3821563720703,182.61830139160156,1.2143615027023134,0.43832297780566987,0.3623035793918996
18_1_1_20170116000609057.jpg.chip.jpg,18,/Users/cipherxishant/Downloads/archive/UTKFace/18_1_1_20170116000609057.jpg.chip.jpg,0,1,0,1,0,0,0,62.12003707885742,45.92386245727539,150.15301513671875,199.5140380859375,1.3287381402516232,0.4137115529934267,0.3058470881551087
3_1_2_20161219211602774.jpg.chip.jpg,3,/Users/cipherxishant/Downloads/archive/UTKFace/3_1_2_20161219211602774.jpg.chip.jpg,0,1,0,0,1,0,0,82.9380111694336,67.06383514404297,194.916015625,190.48426818847656,0.9772632976191669,0.42550639516969446,0.3440652884731004
5_0_0_20170109192353674.jpg.chip.jpg,5,/Users/cipherxishant/Downloads/archive/UTKFace/5_0_0_20170109192353674.jpg.chip.jpg,1,0,1,0,0,0,0,85.70494842529297,71.15143585205078,186.3310546875,196.29421997070312,1.053470235006787,0.45996062529153103,0.38185495150757587
96_1_2_20170110182504813.jpg.chip.jpg,96,/Users/cipherxishant/Downloads/archive/UTKFace/96_1_2_20170110182504813.jpg.chip.jpg,0,1,0,0,1,0,0,77.67816162109375,64.17387390136719,167.1400146484375,198.26119995117188,1.1861982923011867,0.46474904160133096,0.38395278375648456
1_0_3_20161219224655512.jpg.chip.jpg,1,/Users/cipherxishant/Downloads/archive/UTKFace/1_0_3_20161219224655512.jpg.chip.jpg,1,0,0,0,0,1,0,76.39523315429688,55.51749420166016,180.61700439453125,183.69830322265625,1.017059849035002,0.4229681109505212,0.3073768961442322
16_1_3_20170109213433239.jpg.chip.jpg,16,/Users/cipherxishant/Downloads/archive/UTKFace/16_1_3_20170109213433239.jpg.chip.jpg,0,1,0,0,0,1,0,73.97599029541016,61.41501235961914,160.96128845214844,187.8984375,1.167351723553453,0.4595887061217343,0.3815514460042172
61_1_0_20170110122324992.jpg.chip.jpg,61,/Users/cipherxishant/Downloads/archive/UTKFace/61_1_0_20170110122324992.jpg.chip.jpg,0,1,1,0,0,0,0,77.53695678710938,68.0796890258789,159.90176391601562,198.26611328125,1.2399244912981966,0.4849036989225066,0.42575946230109163
24_1_1_20170112192317300.jpg.chip.jpg,24,/Users/cipherxishant/Downloads/archive/UTKFace/24_1_1_20170112192317300.jpg.chip.jpg,0,1,0,1,0,0,0,84.88372802734375,71.65144348144531,176.0782928466797,202.41146850585935,1.1495537878829236,0.4820794582626737,0.40692945350075527
50_0_0_20170111171747294.jpg.chip.jpg,50,/Users/cipherxishant/Downloads/archive/UTKFace/50_0_0_20170111171747294.jpg.chip.jpg,1,0,1,0,0,0,0,79.6203842163086,66.46734619140625,165.79222106933594,201.40182495117188,1.2147845275982136,0.48024197819878756,0.4009075079801781
25_0_4_20170113133224545.jpg.chip.jpg,25,/Users/cipherxishant/Downloads/archive/UTKFace/25_0_4_20170113133224545.jpg.chip.jpg,1,0,0,0,0,0,1,75.88009643554688,63.92067337036133,161.3614959716797,198.20681762695312,1.228340233420618,0.470249088722284,0.3961333711332222
18_1_0_20170109214106546.jpg.chip.jpg,18,/Users/cipherxishant/Downloads/archive/UTKFace/18_1_0_20170109214106546.jpg.chip.jpg,0,1,1,0,0,0,0,77.10700225830078,63.287296295166016,167.8940887451172,202.08639526367188,1.2036540224502044,0.45925977998759804,0.3769477339446031
60_0_2_20170116182650366.jpg.chip.jpg,60,/Users/cipherxishant/Downloads/archive/UTKFace/60_0_2_20170116182650366.jpg.chip.jpg,1,0,0,0,1,0,0,72.91040802001953,62.70899200439453,161.957275390625,192.63137817382812,1.1893962633615576,0.45018297476397284,0.38719465891943794
37_1_0_20170103163508220.jpg.chip.jpg,37,/Users/cipherxishant/Downloads/archive/UTKFace/37_1_0_20170103163508220.jpg.chip.jpg,0,1,1,0,0,0,0,76.91731262207031,66.1110610961914,163.81787109375,189.05242919921875,1.1540403250084204,0.4695294360042802,0.4035644014587227
1_0_0_20170110213517302.jpg.chip.jpg,1,/Users/cipherxishant/Downloads/archive/UTKFace/1_0_0_20170110213517302.jpg.chip.jpg,1,0,1,0,0,0,0,83.0363998413086,67.34426879882812,185.87648010253903,189.41258239746097,1.0190239361804745,0.4467289233984926,0.36230656380881304
69_1_2_20170112222253554.jpg.chip.jpg,69,/Users/cipherxishant/Downloads/archive/UTKFace/69_1_2_20170112222253554.jpg.chip.jpg,0,1,0,0,1,0,0,79.01795196533203,74.73527526855469,163.41664123535156,184.53379821777344,1.129222806335917,0.4835367522425755,0.4573296495607289
54_0_3_20170119180958035.jpg.chip.jpg,54,/Users/cipherxishant/Downloads/archive/UTKFace/54_0_3_20170119180958035.jpg.chip.jpg,1,0,0,0,0,1,0,77.51536560058594,61.4559326171875,176.2215576171875,199.1577911376953,1.130155662171214,0.4398744776105962,0.3487424208943293
21_1_3_20170104222116782.jpg.chip.jpg,21,/Users/cipherxishant/Downloads/archive/UTKFace/21_1_3_20170104222116782.jpg.chip.jpg,0,1,0,0,0,1,0,70.54435729980469,58.58339309692383,160.45494079589844,188.0125274658203,1.1717465759123966,0.4396521350472989,0.3651080658927353
22_1_3_20170104214404028.jpg.chip.jpg,22,/Users/cipherxishant/Downloads/archive/UTKFace/22_1_3_20170104214404028.jpg.chip.jpg,0,1,0,0,0,1,0,77.85501098632812,73.49002075195312,157.2145233154297,199.78659057617188,1.2707896596507633,0.4952151324475447,0.46745058409460893
1_0_3_20161220144835319.jpg.chip.jpg,1,/Users/cipherxishant/Downloads/archive/UTKFace/1_0_3_20161220144835319.jpg.chip.jpg,1,0,0,0,0,1,0,81.66793060302734,56.38883209228515,196.04396057128903,191.16879272460935,0.9751322722083708,0.4165796812359837,0.2876336099717799
36_0_3_20170119183044775.jpg.chip.jpg,36,/Users/cipherxishant/Downloads/archive/UTKFace/36_0_3_20170119183044775.jpg.chip.jpg,1,0,0,0,0,1,0,91.23332214355467,78.63823699951172,173.4585418701172,201.29931640625,1.1605039119778806,0.5259661539866318,0.45335465265466546
40_0_4_20170117175639103.jpg.chip.jpg,40,/Users/cipherxishant/Downloads/archive/UTKFace/40_0_4_20170117175639103.jpg.chip.jpg,1,0,0,0,0,0,1,77.20278930664062,63.73210906982422,168.11734008789062,196.50880432128903,1.1688788569849817,0.45921966922793045,0.37909301346610347
27_1_3_20170119194425619.jpg.chip.jpg,27,/Users/cipherxishant/Downloads/archive/UTKFace/27_1_3_20170119194425619.jpg.chip.jpg,0,1,0,0,0,1,0,77.37940216064453,73.53783416748047,160.44654846191406,200.86306762695312,1.2519002094621743,0.4822752680093485,0.4583322911738203
36_1_1_20170109132934818.jpg.chip.jpg,36,/Users/cipherxishant/Downloads/archive/UTKFace/36_1_1_20170109132934818.jpg.chip.jpg,0,1,0,1,0,0,0,68.44882202148438,57.56826400756836,159.47824096679688,201.14535522460935,1.261271468792332,0.4292047718016611,0.360978799732021
70_0_0_20170117173907575.jpg.chip.jpg,70,/Users/cipherxishant/Downloads/archive/UTKFace/70_0_0_20170117173907575.jpg.chip.jpg,1,0,1,0,0,0,0,78.28297424316406,71.35838317871094,166.34432983398438,195.0015563964844,1.1722765458317734,0.47060801123364016,0.42897995531274385
4_1_3_20161219225233848.jpg.chip.jpg,4,/Users/cipherxishant/Downloads/archive/UTKFace/4_1_3_20161219225233848.jpg.chip.jpg,0,1,0,0,0,1,0,74.63185119628906,54.586692810058594,171.48045349121094,182.17190551757812,1.0623479341738222,0.4352207477694491,0.3183260348262164
68_1_0_20170110155156093.jpg.chip.jpg,68,/Users/cipherxishant/Downloads/archive/UTKFace/68_1_0_20170110155156093.jpg.chip.jpg,0,1,1,0,0,0,0,90.1161117553711,77.25028991699219,170.93545532226562,201.21109008789065,1.1771173494027098,0.5271937971293004,0.4519266630281691
44_1_0_20170104171556786.jpg.chip.jpg,44,/Users/cipherxishant/Downloads/archive/UTKFace/44_1_0_20170104171556786.jpg.chip.jpg,0,1,1,0,0,0,0,79.06375885009766,71.37629699707031,160.1437530517578,190.587890625,1.1901050586931279,0.49370492038203057,0.4457014128674865
35_0_0_20170116223921881.jpg.chip.jpg,35,/Users/cipherxishant/Downloads/archive/UTKFace/35_0_0_20170116223921881.jpg.chip.jpg,1,0,1,0,0,0,0,82.3210678100586,75.16998291015625,167.1494140625,198.00865173339844,1.1846206751245902,0.4924998886282506,0.44971729833314833
38_0_1_20170113135348090.jpg.chip.jpg,38,/Users/cipherxishant/Downloads/archive/UTKFace/38_0_1_20170113135348090.jpg.chip.jpg,1,0,0,1,0,0,0,77.50078582763672,66.80264282226562,159.56553649902344,200.4841766357422,1.256437831341915,0.4856987763652274,0.41865332757913215
27_0_0_20170117012808138.jpg.chip.jpg,27,/Users/cipherxishant/Downloads/archive/UTKFace/27_0_0_20170117012808138.jpg.chip.jpg,1,0,1,0,0,0,0,82.89208221435547,70.1856689453125,178.58132934570312,205.29920959472656,1.149611834265732,0.4641699248071475,0.3930179554741972
32_0_0_20170104200937337.jpg.chip.jpg,32,/Users/cipherxishant/Downloads/archive/UTKFace/32_0_0_20170104200937337.jpg.chip.jpg,1,0,1,0,0,0,0,81.81317901611328,69.99860382080078,161.98329162597656,199.73590087890625,1.2330648357245475,0.5050717156990607,0.4321347166004584
35_0_4_20170104181306061.jpg.chip.jpg,35,/Users/cipherxishant/Downloads/archive/UTKFace/35_0_4_20170104181306061.jpg.chip.jpg,1,0,0,0,0,0,1,84.2052993774414,71.06014251708984,180.05262756347656,192.5993194580078,1.0696834701293543,0.46767048344104445,0.3946631797530307
34_0_0_20170117134917423.jpg.chip.jpg,34,/Users/cipherxishant/Downloads/archive/UTKFace/34_0_0_20170117134917423.jpg.chip.jpg,1,0,1,0,0,0,0,77.68682098388672,66.15704345703125,164.17727661132812,197.152099609375,1.2008488852943466,0.4731886323574597,0.40296102373321047
27_0_2_20170119193326050.jpg.chip.jpg,27,/Users/cipherxishant/Downloads/archive/UTKFace/27_0_2_20170119193326050.jpg.chip.jpg,1,0,0,0,1,0,0,86.83280944824219,75.26691436767578,190.6597442626953,200.7890625,1.0531277238227503,0.4554333678776049,0.3947708765620252
27_0_0_20170117175604992.jpg.chip.jpg,27,/Users/cipherxishant/Downloads/archive/UTKFace/27_0_0_20170117175604992.jpg.chip.jpg,1,0,1,0,0,0,0,63.68539047241211,49.49504852294922,145.68106079101562,198.6725616455078,1.3637501029080936,0.437156279111469,0.3397493693016934
59_0_0_20170104210317787.jpg.chip.jpg,59,/Users/cipherxishant/Downloads/archive/UTKFace/59_0_0_20170104210317787.jpg.chip.jpg,1,0,1,0,0,0,0,71.9142837524414,61.56331634521485,156.3197021484375,197.16619873046875,1.2613010133760643,0.4600461922845356,0.39382953971314366
53_0_0_20170111171747408.jpg.chip.jpg,53,/Users/cipherxishant/Downloads/archive/UTKFace/53_0_0_20170111171747408.jpg.chip.jpg,1,0,1,0,0,0,0,82.37633514404297,72.8821029663086,165.142578125,204.16900634765625,1.2363196013151514,0.49881948119818337,0.4413283587660994
35_0_4_20170117153255579.jpg.chip.jpg,35,/Users/cipherxishant/Downloads/archive/UTKFace/35_0_4_20170117153255579.jpg.chip.jpg,1,0,0,0,0,0,1,70.96805572509766,60.92682266235352,158.01705932617188,200.88601684570312,1.2712932243033521,0.4491164183647318,0.38557117137961067
2_1_4_20161221201540105.jpg.chip.jpg,2,/Users/cipherxishant/Downloads/archive/UTKFace/2_1_4_20161221201540105.jpg.chip.jpg,0,1,0,0,0,0,1,82.57893371582031,58.17219924926758,189.63482666015625,189.30320739746097,0.9982512744703294,0.4354629113765567,0.30675904987388064
24_0_1_20170102233456210.jpg.chip.jpg,24,/Users/cipherxishant/Downloads/archive/UTKFace/24_0_1_20170102233456210.jpg.chip.jpg,1,0,0,1,0,0,0,76.3094482421875,57.493385314941406,169.81593322753906,188.3123321533203,1.1089202795888278,0.44936565604794726,0.3385629618035023
83_1_0_20170110160644142.jpg.chip.jpg,83,/Users/cipherxishant/Downloads/archive/UTKFace/83_1_0_20170110160644142.jpg.chip.jpg,0,1,1,0,0,0,0,70.64704895019531,59.703346252441406,157.4298553466797,195.12242126464844,1.2394245096329737,0.44875254947431614,0.3792377635167572
35_0_1_20170113185501169.jpg.chip.jpg,35,/Users/cipherxishant/Downloads/archive/UTKFace/35_0_1_20170113185501169.jpg.chip.jpg,1,0,0,1,0,0,0,79.52459716796875,62.45323181152344,180.79017639160156,189.8905334472656,1.0503365682654802,0.4398723357386081,0.34544593659915607
1_1_3_20161220143335948.jpg.chip.jpg,1,/Users/cipherxishant/Downloads/archive/UTKFace/1_1_3_20161220143335948.jpg.chip.jpg,0,1,0,0,0,1,0,79.3819351196289,63.8261604309082,188.14990234375,183.89178466796875,0.9773684832001578,0.4219079262374426,0.33923036704158244
